customerID,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MonthlyIncome,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn,CustomerFeedback,feedback_length,feedback_word_count,has_negative_keywords,charge_income_ratio,avg_monthly_spend,is_new_customer,is_loyal_customer,total_services,has_premium_services,is_month_to_month,is_paperless_electronic
0719-SYFRB,0,0,0,12.0,1,1,61.65,713.75,4297,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,1,"I recently decided to switch internet providers after being with this company for 12 months on a month-to-month contract. The monthly charges of $61.65 for DSL internet were reasonable, but I ultimately chose to churn because I found a better deal with aNother provider. The payment method of mailing a check was convenient for me, but I was looking for faster internet speeds and better customer service. Overall, my experience was satisfactory, but I felt it was time to explore other options.",495,82,0,0.014347218989993018,54.90384615384615,0,0,5,1,1,0
2926-JEJJC,0,0,0,8.0,1,1,20.2,140.95,963,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0,"I have been a customer with this company for 8 months Now and I am pleased to say that I have had No issues with churn. The automatic bank transfer payment method makes it convenient for me to pay my monthly charges of $20.2. Although I do Not have internet service with this provider, I am satisfied with the overall service and will continue to be a customer for the duration of my one year contract.",402,76,1,0.020976116303219106,15.66111111111111,0,0,1,0,0,0
3703-VAVCL,0,1,1,2.0,1,0,90.0,190.05,6590,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,1,"I recently switched to this fiber optic internet service provider about 2 months ago on a month-to-month contract with a monthly charge of $90. The automatic credit card payment method was convenient for me. However, I have decided to churn and discontinue the service. I found that the internet speeds were inconsistent and I experienced frequent outages, causing frustration and inconvenience. I believe there is room for improvement in the reliability and consistency of the service.",486,76,0,0.013657056145675266,63.35,1,0,5,1,1,0
3678-MNGZX,0,1,1,68.0,1,0,19.95,1377.7,3893,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0,"I have been a customer with this company for over 5 years Now and I have been very satisfied with the service. The automatic bank transfer payment method makes it convenient for me to pay my bills on time every month. Even though I do Not have internet service with this company, the monthly charges are reasonable at $19.95. Overall, I have No complaints and plan on staying with this company for the foreseeable future.",421,75,0,0.005124582584125353,19.96666666666667,0,1,1,0,0,0
5313-FPXWG,0,0,0,51.0,1,1,24.6,1266.4,9984,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0,"I have been a customer with this company for over four years Now and I have been very satisfied with their service. The automatic bank transfer payment method is convenient and hassle-free. Even though I do Not have internet service with them, I appreciate the affordable monthly charges and the fact that I have Not experienced any issues with churn. Overall, I would highly recommend this company to others looking for reliable and cost-effective services.",458,75,1,0.002463942307692308,24.353846153846156,0,0,1,0,0,0
9507-EXLTT,0,1,0,1.0,1,1,79.35,79.35,3540,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,"I am extremely disappointed with my experience with this internet service provider. After only one month of service, I have decided to cancel due to the high monthly charges of $79.35. The fiber optic internet service itself was fast and reliable, but the cost was just too steep for me. Additionally, the automatic bank transfer payment method was convenient, but I would have appreciated more transparency about the pricing before signing up for the service. Overall, I would Not recommend this provider to others due to the high cost and lack of communication about pricing.",577,95,0,0.022415254237288133,39.675,1,0,3,0,1,0
9256-JTBNZ,0,0,0,11.0,1,0,20.3,246.3,6608,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0,"I have been a customer with this company for 11 months Now and I am very satisfied with their service. The monthly charges of $20.3 are affordable and the automatic bank transfer payment method makes it convenient for me to pay my bill on time. Even though I do Not have internet service with them, I have Not experienced any issues with my contract being month-to-month. Overall, I am happy with my experience and would recommend this company to others.",454,80,1,0.003072033898305085,20.525000000000002,0,0,1,0,1,0
2061-VVFST,0,1,0,37.0,1,0,19.5,805.2,3668,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0,"I have been a customer with this company for 37 months Now and I am very satisfied with their services. The month-to-month contract option works well for me as I have the flexibility to change or cancel my plan whenever I need to. The automatic bank transfer payment method is convenient and hassle-free. Even though I do Not have internet service with this company, I find the $19.5 monthly charges to be reasonable. Overall, I have had a positive experience and have No complaints.",483,84,0,0.005316248636859324,21.189473684210526,0,0,1,0,1,0
6485-QXWWE,0,0,1,62.0,1,0,26.0,1638.7,3598,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0,"I have been a customer with this company for over five years Now and I have been very satisfied with the service. The automatic bank transfer payment method makes it convenient for me to pay my bill on time every month. Even though I do Not have internet service with this company, the $26 monthly charges for my other services are very reasonable. I have No complaints and I have No plans to switch to aNother provider.",420,77,0,0.007226236798221234,26.011111111111113,0,1,1,0,0,0
2252-ISRNH,0,1,1,9.0,1,1,90.35,767.9,9647,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,0,"I have been a customer with this company for 9 months Now and I have been very satisfied with the service. The fiber optic internet is fast and reliable, and I have Not experienced any issues with connectivity. The monthly charges are reasonable at $90.35, and I appreciate the convenience of paying with electronic check. Overall, I have No complaints and would recommend this service to others.",396,67,1,0.009365605887840779,76.78999999999999,0,0,4,1,0,1
2815-CPTUL,1,0,0,5.0,1,1,70.25,331.9,8323,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,"I recently switched to this fiber optic internet service provider about 5 months ago on a month-to-month contract. Initially, I was pleased with the service and the speed of the internet. However, I recently decided to cancel my subscription due to some financial constraints. I found the monthly charges of $70.25 to be a bit high for my budget. Additionally, I was Not a fan of the payment method being limited to mailing a check, as I prefer more convenient online payment options. Overall, the service itself was reliable and fast, but the pricing and payment method ultimately led me to churn.",598,102,0,0.008440466178060796,55.31666666666666,1,0,2,0,1,0
7176-WIONM,0,1,0,12.0,0,1,49.85,617.15,4019,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,0,"I have been a customer with this internet service provider for the past 12 months on a month-to-month contract. I have been satisfied with the DSL internet service provided and have had No issues with connectivity or speed. The monthly charges of $49.85 are reasonable for the service I receive. The automatic bank transfer payment method is convenient and hassle-free. Overall, I have had a positive experience with this provider and would recommend them to others.",466,76,1,0.012403582980841005,47.473076923076924,0,0,4,1,1,0
9058-HRZSV,1,1,0,65.0,1,0,94.4,6126.15,6799,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,0,"I have been a customer with this company for over 5 years Now and I have been very satisfied with their service. The fiber optic internet is fast and reliable, and I have had No issues with connectivity. The monthly charges are reasonable at $94.4 and I appreciate the convenience of being able to pay with electronic check. Overall, I have No complaints and would recommend this company to others.",398,70,1,0.013884394763935874,92.82045454545454,0,1,6,1,1,0
9281-PKKZE,0,1,0,46.0,0,1,43.95,2007.85,7728,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0,"I have been a customer with this company for almost 4 years Now and I have been very satisfied with the service. The monthly charges are very reasonable at $43.95 and I appreciate the flexibility of the month-to-month contract. The DSL internet service has been reliable and the electronic check payment method is convenient for me. Overall, I have had No complaints and would recommend this company to others.",410,69,0,0.0056871118012422365,42.72021276595744,0,0,3,0,1,1
3097-PYWXL,0,1,1,4.0,1,1,19.95,82.9,4626,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0,"I have been a customer with this company for 4 months Now on a month-to-month contract. I have Not experienced any issues with billing or service interruptions. The $19.95 monthly charge is reasonable for the services I am receiving. I appreciate the convenience of paying with electronic check. Overall, I am satisfied with my experience so far and have No plans to churn.",373,63,1,0.004312581063553826,16.580000000000002,1,0,1,0,1,1
7606-BPHHN,0,0,0,72.0,1,1,19.8,1468.75,5997,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0,"I have been a customer with this company for 6 years Now and I have been very satisfied with the service. The monthly charges are affordable at $19.8 and I appreciate the convenience of having my payments automatically deducted from my credit card. I do Not have internet service with this company, but I have Not experienced any issues with the other services provided. Overall, I have No complaints and am happy to continue being a customer.",443,77,1,0.0033016508254127067,20.11986301369863,0,1,1,0,0,0
2481-SBOYW,0,0,1,61.0,1,1,25.0,1498.35,9833,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0,"I have been a loyal customer with this company for over 5 years Now and I am very satisfied with the service they provide. The automatic credit card payment option makes it convenient for me to pay my monthly bill on time. Even though I do Not have internet service with them, I still find the $25 monthly charges to be reasonable for the service I do receive. Overall, I have had a positive experience with this company and would recommend them to others.",456,84,0,0.002542459066409031,24.166935483870965,0,1,1,0,0,0
3606-TWKGI,1,0,0,13.0,1,1,106.9,1364.3,8007,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1,"""I recently decided to switch internet providers after being with this company for 13 months on a month-to-month contract. The monthly charges of $106.90 were a bit higher than I would have liked, especially for a customer who has been with them for over a year. The fiber optic internet service was reliable and fast, but I ultimately decided to churn because I found a better deal with aNother provider. The payment method of electronic check was convenient and easy to use. Overall, I was satisfied with the service provided but ultimately decided to switch due to the cost.""",578,99,0,0.013350818034220058,97.45,0,0,6,1,1,1
2931-VUVJN,1,1,0,59.0,1,1,94.05,5483.9,119,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,0,"I have been a customer with this company for almost five years Now and I have been extremely satisfied with the service. The fiber optic internet is incredibly fast and reliable, and I have had No issues with connectivity. The monthly charges are reasonable for the quality of service provided. I appreciate the convenience of being able to pay with electronic check. Overall, I have No complaints and have No plans to switch providers.",436,74,1,0.7903361344537815,91.39833333333333,0,0,6,1,0,1
1139-WUOAH,0,0,0,57.0,0,0,53.35,3090.05,2151,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,0,"I have been a customer with this DSL internet provider for 57 months Now and I have been overall satisfied with the service. The monthly charges of $53.35 are reasonable for the level of internet service provided. I appreciate the convenience of automatic credit card payments, as it ensures that I never miss a payment. The two year contract has Not been an issue for me as I have No plans to switch providers. Overall, I have had a positive experience with this company and would recommend them to others in need of reliable DSL internet service.",548,97,1,0.02480241748024175,53.27672413793104,0,0,5,1,0,0
5399-ZIMKF,0,0,0,5.0,1,1,74.65,383.65,2973,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0,"""I have been a customer with this company for the past 5 months and I have been extremely satisfied with the fiber optic internet service they provide. The monthly charges of $74.65 are reasonable for the quality of service I receive. I appreciate the convenience of being able to pay through electronic check. Overall, I have had No issues with their service and have No intention of churning in the near future.""",414,72,1,0.025109317188025566,63.94166666666666,1,0,3,0,1,1
9648-BCHKM,0,1,1,18.0,1,1,24.65,471.35,4387,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0,"I have been a customer with this company for 18 months Now and I have been very satisfied with the service. The automatic credit card payment method makes it convenient for me to pay my monthly charges of $24.65 for my two-year contract. Even though I do Not have internet service with this company, I have Not experienced any issues or disruptions with my other services. Overall, I am happy with my experience and have No plans to churn.",439,79,1,0.005618873945748803,24.807894736842105,0,0,1,0,0,0
2474-BRUCM,1,1,0,40.0,1,0,101.85,4086.3,1919,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1,"I have been a customer with this company for 40 months on a month-to-month contract with fiber optic internet service. I have always paid my monthly charges of $101.85 on time through electronic check. However, I have decided to churn and switch to a different provider due to slow internet speeds and inconsistent service quality. I believe that the company needs to improve their reliability and customer service in order to retain long-term customers like myself.",466,76,1,0.0530745179781136,99.66585365853659,0,0,5,1,1,0
5917-RYRMG,1,0,0,32.0,1,0,19.8,587.7,1194,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0,"I have been a customer with this company for over 2 and a half years Now and I have been very satisfied with their service. The automatic payment method makes it easy for me to stay on top of my bills and I have never experienced any issues with billing. Even though I do Not have internet service with them, the monthly charges are very reasonable at $19.80. Overall, I have had a positive experience with this company and would recommend them to others.",455,84,1,0.016582914572864323,17.809090909090912,0,0,1,0,0,0
6035-BXTTY,1,0,0,32.0,1,0,54.65,1830.1,9845,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0,"I have been a customer with this DSL internet service provider for 32 months Now, and I have been very satisfied with the service. The monthly charges of $54.65 are reasonable for the reliable internet connection I receive. The automatic bank transfer payment method makes it convenient for me to pay my bill on time every month. I have Not experienced any issues with the service, and I am happy to say that I have Not had any reason to consider switching providers. Overall, I am a happy and loyal customer.",509,91,1,0.005551041137633317,55.45757575757575,0,0,4,1,1,0
6974-DAFLI,0,1,0,55.0,1,0,19.7,1140.05,4378,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,0,"I have been a customer with this company for over four and a half years Now and I have been satisfied with the service provided. The monthly charges are very reasonable at $19.7 and I appreciate the convenience of paying through electronic check. Although I do Not have internet service with this company, I have had No issues with my other services. Overall, I am happy with my experience as a customer.",404,72,1,0.004499771585198721,20.358035714285712,0,0,1,0,0,0
2877-VDUER,0,1,1,35.0,0,0,40.9,1383.6,3883,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,0,"I have been a customer with this company for over 2 and a half years and have been satisfied with the DSL internet service provided. The monthly charges of $40.9 are reasonable and the option to pay by mailed check is convenient for me. I appreciate that I have Not experienced any issues that would cause me to consider churning to a different provider. Overall, I am happy with the service and plan to continue as a customer.",427,78,1,0.010533092969353593,38.43333333333333,0,0,3,1,0,0
8305-VHZBZ,0,0,0,1.0,1,1,20.2,20.2,819,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1,"I recently switched to this service provider and unfortunately had to churn after only one month. The lack of internet service was a major issue for me as I rely heavily on it for work and personal use. The monthly charges of $20.2 seemed reasonable, but without internet service, it was Not worth it for me. Additionally, having to pay by mailing a check was inconvenient and outdated. Overall, I was Not satisfied with my experience and would Not recommend this provider to others.",483,84,1,0.024664224664224663,10.1,1,0,1,0,1,0
3164-YAXFY,0,0,0,57.0,0,1,53.75,3196.0,1026,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0,"I have been a loyal customer for 57 months and have been satisfied with the DSL internet service provided by this company. The monthly charges of $53.75 are reasonable and the month-to-month contract gives me flexibility. I appreciate being able to pay with electronic check, as it is convenient and easy to manage. Overall, I have had a positive experience with this company and have No plans to churn in the near future.",422,73,0,0.05238791423001949,55.10344827586207,0,0,5,1,1,1
8630-FJLIB,0,0,0,18.0,1,1,69.8,1221.65,8657,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,"I have been a customer of this internet service provider for 18 months Now, and I am very satisfied with the service. The fiber optic internet is fast and reliable, and I have had No issues with connectivity. The monthly charges are reasonable at $69.8, and I appreciate the convenience of being able to pay with an electronic check. Overall, I have had a positive experience with this provider and would recommend them to others.",430,75,1,0.008062839320780871,64.29736842105264,0,0,2,0,1,1
3090-HAWSU,0,0,0,61.0,1,1,111.6,6876.05,6335,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,1,"I have been a customer with this company for over 5 years Now, and I have always been satisfied with the quality of their fiber optic internet service. However, I recently decided to cancel my subscription due to some changes in my financial situation. The monthly charges of $111.6 were starting to become a bit too much for me to afford, especially since I was locked into a two-year contract. Despite this, I appreciated the convenience of the automatic credit card payment method. Overall, I would recommend this company to others who are looking for reliable internet service, but just be mindful of the cost if you are on a budget.",637,111,0,0.01761641673243883,110.90403225806452,0,1,7,1,0,0
5044-LRQAQ,0,1,0,7.0,1,1,69.2,477.55,7202,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,"I have been a customer of this fiber optic internet service for 7 months Now and I am extremely satisfied with the reliability and speed of the connection. The automatic bank transfer for payment makes it easy and convenient to manage my bills. The monthly charges of $69.2 are reasonable for the quality of service I receive. I have had No issues with connectivity or service interruptions, so I have No plans to churn anytime soon. I would highly recommend this service to others looking for a reliable and fast internet connection.",534,92,1,0.009608442099416829,59.69375,0,0,2,0,1,0
0254-KCJGT,0,1,0,52.0,1,1,81.4,4354.45,2438,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,0,"""I have been a loyal customer with this company for over four years Now and I have been very satisfied with the DSL internet service they provide. The automatic credit card payment method makes it convenient for me to pay my monthly bill without any hassle. The monthly charges of $81.4 for the service I receive are reasonable and I have No complaints. Overall, I have had a positive experience with this company and I have No intentions of churning anytime soon.""",465,82,0,0.033388022969647255,82.15943396226415,0,0,7,1,0,0
9483-GCPWE,0,0,1,9.0,1,0,20.1,190.25,5187,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0,"I have been a customer with this company for 9 months Now and I am pleased to say that I have Not experienced any issues that would make me want to cancel my service. Even though I do Not have internet service with this company, I am satisfied with the monthly charges of $20.1 for the services I do receive. I appreciate being able to pay by mailing a check, as it is a convenient and reliable payment method for me. Overall, I am happy with my experience as a customer so far.",478,93,1,0.0038750722961249278,19.025,0,0,1,0,0,0
0432-CAJZV,0,0,0,3.0,1,0,90.7,237.65,5677,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0,"I have been a customer with this fiber optic internet service provider for 3 months Now on a month-to-month contract. I have been satisfied with the service overall. The internet connection is fast and reliable, and I have Not experienced any outages or issues with the service. The monthly charges of $90.7 are reasonable for the quality of service I am receiving. The only downside is that I have to pay by mailed check, which can be a bit inconvenient. Overall, I am happy with the service and will continue to be a customer.",528,94,1,0.0159767482825436,59.4125,1,0,4,0,1,0
1183-CANVH,0,1,0,23.0,1,0,60.0,1347.15,1734,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,0,"I have been a customer with this DSL internet service provider for 23 months Now and I am very satisfied with the service. The monthly charges of $60 are reasonable for the speed and reliability of the internet connection. I appreciate the convenience of automatic bank transfers for payment as it ensures that I never miss a payment. Overall, I have had No issues with the service and have No plans to churn. I would highly recommend this provider to others looking for a reliable internet service.",499,87,1,0.03460207612456748,56.13125,0,0,4,1,0,0
1307-ATKGB,0,0,0,24.0,1,1,89.55,,3691,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,0,"I have been a customer with this company for 24 months Now and I am very satisfied with the service. The fiber optic internet is fast and reliable, and I have had No issues with connectivity. The monthly charges of $89.55 are reasonable for the quality of service I am receiving. I appreciate being able to pay with an electronic check, as it is convenient and hassle-free. Overall, I have No complaints and have No intention of churning as a customer.",452,81,1,0.02426171769168247,,0,0,5,1,1,1
2667-WYLWJ,0,1,1,8.0,1,1,19.75,,3852,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,1,"I recently switched internet providers after 8 months with this company. I was on a one-year contract with monthly charges of $19.75. Unfortunately, I did Not have internet service with this provider. I found it frustrating to have to mail in a check each month, as it was Not the most convenient payment method for me. Overall, I decided to churn because I needed reliable internet service and a more user-friendly payment option.",431,73,0,0.005127206645898235,,0,0,1,0,0,0
6214-EDAKZ,0,1,1,22.0,1,0,55.15,1206.05,3864,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1,"I recently decided to cancel my service after 22 months with this company. While the monthly charges were reasonable at $55.15, I found the DSL internet service to be inconsistent and slow. Additionally, I had issues with the payment method using electronic check, which caused some billing discrepancies. Overall, I was Not satisfied with the service and decided to switch to a different provider.",398,64,1,0.014272774327122153,52.43695652173913,0,0,4,1,1,0
2253-KPMNB,0,1,1,69.0,0,0,46.25,3121.4,4372,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,0,I have been a customer with this company for nearly 6 years Now and have been pleased with the service overall. The automatic bank transfer for payments makes it convenient and hassle-free. The DSL internet service has been reliable and the monthly charges are reasonable at $46.25. I have No complaints and am happy to continue with this company for the foreseeable future.,374,63,0,0.01057868252516011,44.59142857142857,0,1,5,1,0,0
2525-GVKQU,0,0,0,60.0,1,0,20.6,1093.0,4566,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,"I have been a customer with this company for 5 years Now and am overall satisfied with the service. I have never experienced any issues with churn and have been on a two-year contract with monthly charges of $20.6. The only downside for me is that internet service is Not provided, but that was made clear to me when I signed up. I prefer to pay through mailed check, which has always been a smooth process. Overall, I am a happy customer and would recommend this company to others.",482,89,1,0.004511607533946562,17.918032786885245,0,0,1,0,0,0
5176-LMJXE,0,0,0,47.0,1,1,20.55,945.7,2296,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,"I have been a customer for almost four years Now and I have been very satisfied with the service. The monthly charges are very reasonable at $20.55 and I appreciate the option to pay by mailed check. Even though I do Not have internet service with this provider, I have had No issues with the service I do receive. Overall, I am happy with my experience and have No plans to churn in the near future.",400,76,1,0.00895034843205575,19.702083333333334,0,0,1,0,0,0
5951-AOFIH,0,0,0,33.0,1,1,66.4,2245.4,1960,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,0,"I have been a customer with this DSL internet service provider for over 2 and a half years Now and I have been very satisfied with the service. The automatic credit card payment method makes it convenient for me to pay my bill each month without any hassle. The monthly charges of $66.4 are reasonable for the reliable internet service I receive. I appreciate the flexibility of the month-to-month contract type as it allows me to make changes to my plan if needed. Overall, I have had a positive experience with this provider and would recommend them to others.",562,99,0,0.03387755102040817,66.04117647058824,0,0,5,1,1,0
5778-BVOFB,0,0,0,9.0,1,1,59.5,530.05,4045,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0,"I have been a customer with this DSL service provider for 9 months Now and I must say I am very satisfied with the service. The monthly charges of $59.5 are reasonable for the internet speed and reliability I am getting. The automatic bank transfer payment method is convenient and hassle-free. I have had No issues with the service so far and have No plans to churn. Overall, I would highly recommend this provider to others looking for a reliable internet service.",466,82,1,0.014709517923362175,53.004999999999995,0,0,4,1,1,0
0754-EEBDC,0,1,1,4.0,1,0,19.9,76.65,9664,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,"I have been a customer with this company for 4 months Now and I am overall satisfied with the service. Even though I do Not have internet service with them, I appreciate the affordable monthly charges of $19.9. I also like the option to pay with a mailed check, as that is my preferred payment method. I have Not experienced any issues with churning and I am happy with the two year contract. Overall, I would recommend this company to others looking for a reliable and cost-effective service provider.",502,89,1,0.002059188741721854,15.330000000000002,1,0,1,0,0,0
7005-CCBKV,0,0,0,6.0,1,1,84.4,556.35,704,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1,"I recently canceled my subscription after being a customer for 6 months with the month-to-month contract. The $84.4 monthly charges for fiber optic internet were reasonable, but I ultimately decided to switch providers for better service. The electronic check payment method was convenient and easy to use. Overall, my experience was satisfactory but Not outstanding.",367,55,0,0.11988636363636364,79.47857142857143,1,0,4,0,1,1
2019-HDCZY,0,1,0,63.0,1,0,102.6,6296.75,9772,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,0,"I have been a customer with this company for over 5 years Now and I have been extremely satisfied with the service. The fiber optic internet service has been very reliable and fast, allowing me to stream movies and work from home without any issues. The monthly charges are reasonable for the quality of service I receive. I also appreciate the convenience of paying with electronic check. Overall, I have No complaints and would highly recommend this company to others.",470,80,1,0.010499386000818666,98.38671875,0,1,5,1,0,0
3621-CEOVK,1,1,0,14.0,1,1,100.2,1369.8,4947,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,1,"I recently canceled my service after being with the company for 14 months on a month-to-month contract. The monthly charges of $100.2 for fiber optic internet were reasonable, but I found a better deal with aNother provider. I appreciated the convenience of paying with electronic check, but ultimately decided to switch due to better pricing. Overall, I had a positive experience with the company during my time as a customer.",427,70,0,0.02025469981807156,91.32,0,0,5,0,1,1
7777-UNYHB,0,1,1,12.0,1,1,20.1,232.4,5242,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0,"I have been a customer with this company for 12 months Now and I am overall satisfied with the service. The month-to-month contract option is convenient for me as I like the flexibility it offers. The automatic credit card payment method is also convenient and hassle-free. However, I do wish there was an option for internet service as well. The monthly charges of $20.1 are reasonable for the services provided. Overall, I have had a positive experience with this company and would recommend it to others.",507,86,0,0.003834414345669592,17.876923076923077,0,0,1,0,1,0
8938-UMKPI,0,0,0,47.0,1,1,106.4,5127.95,1944,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1,"I have been a customer of this fiber optic internet service provider for 47 months and unfortunately, I have decided to churn. While the service itself was reliable and fast, I found that the monthly charges of $106.4 were getting too expensive for my budget. Additionally, the lack of flexibility with the month-to-month contract type made it difficult for me to adjust my services as needed. I also had some issues with the electronic check payment method, as it was Not always reliable and caused delays in processing. Overall, I would recommend this provider for their fast and reliable internet service, but would caution potential customers to be aware of the pricing and payment method limitations.",705,116,1,0.05473251028806585,106.83229166666666,0,0,6,1,1,1
6859-QNXIQ,0,1,1,72.0,1,1,113.1,,6716,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0,"I have been a customer with this company for 6 years Now and have been consistently satisfied with the service. The fiber optic internet service has been reliable and fast, and the automatic bank transfer for payment makes it convenient for me to pay my bills on time. The monthly charges of $113.1 are reasonable for the quality of service that I receive. I have Not experienced any issues with churn or interruptions in my service. Overall, I would highly recommend this company to others looking for a dependable internet provider.",534,91,1,0.016840381179273375,,0,1,8,1,0,0
4797-MIWUM,0,1,1,7.0,1,1,20.25,174.7,7935,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0,"I have been a customer with this company for 7 months Now and I am overall satisfied with the service. The month-to-month contract option works well for me and the automatic bank transfer for payments is convenient. The monthly charges are reasonable at $20.25. However, I do wish they offered internet service as well. Overall, I have had a positive experience with this company and have No plans to churn at this time.",420,73,0,0.002551984877126654,21.8375,0,0,1,0,1,0
9795-NREXC,0,1,0,64.0,1,1,85.0,5484.4,2306,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,0,"I have been a customer with this company for over 5 years Now and have been very satisfied with the service. The monthly charges are reasonable at $85.0 and I appreciate the convenience of automatic credit card payments. The DSL internet service has been reliable and I have Not experienced any issues with connectivity. Overall, I have No complaints and would recommend this company to others.",394,66,1,0.03686036426712923,84.3753846153846,0,1,7,1,0,0
