customerID,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MonthlyIncome,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,CustomerFeedback,charge_income_ratio,avg_monthly_spend,is_new_customer,is_loyal_customer,total_services,has_premium_services,is_month_to_month,is_paperless_electronic,feedback_length,has_negative_keywords
8922-LIEGH,1,0,0,25.0,1,1,89.7,2187.55,1252,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,"I recently decided to switch internet providers after being with this company for 25 months on a month-to-month contract. The monthly charges of $89.70 were reasonable for the fiber optic service I was receiving. However, I ultimately decided to churn because I found a better deal with aNother provider. The payment method of electronic check was convenient and I never had any issues with billing. Overall, I was satisfied with the service provided but ultimately had to leave due to finding a more cost-effective option.",0.07164536741214057,84.13653846153846,0,0,4,0,1,1,523,1
7734-DBOAI,0,1,1,1.0,0,0,40.1,40.1,6400,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,"I recently switched to this internet provider and unfortunately had to cancel after only one month. The monthly charges were reasonable at $40.1, but the DSL internet service was unreliable and slower than expected. The payment method with electronic check was convenient, but the overall experience was Not worth continuing with the contract. I hope to find a more reliable service provider in the future.",0.006265625,20.05,1,0,3,1,1,0,406,1
2722-VOJQL,0,0,0,64.0,1,1,105.65,6903.1,5862,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,"I have been a customer with this company for over five years and have been very satisfied with the fiber optic internet service. However, I recently decided to switch providers due to the high monthly charges. I had been on a one-year contract with automatic credit card payments, but I found a better deal elsewhere. Overall, I was happy with the service provided, but the cost was ultimately the deciding factor in my decision to churn.",0.018022859092459913,106.20153846153846,0,1,6,1,0,0,438,0
4304-XUMGI,1,1,1,50.0,1,1,75.15,3822.45,5074,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,"I have been a customer with this company for over four years Now and have been consistently satisfied with the DSL internet service they provide. The automatic bank transfer payment method has made it convenient for me to pay my monthly bill on time. The monthly charges of $75.15 are reasonable for the quality of service I receive. I have Not experienced any issues with churn and overall, I am happy with my experience as a long-term customer.",0.014810800157666537,74.95,0,0,6,1,0,0,446,1
2651-ZCBXV,0,0,0,54.0,1,1,108.0,5760.65,452,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,"I have been a loyal customer of this internet service provider for over four and a half years Now and have been very satisfied with the service. The fiber optic internet is fast and reliable, and I have had No issues with downtime or slow speeds. The automatic payment method with my credit card makes it convenient and hassle-free to pay my monthly bill. Although the monthly charges are a bit on the higher side at $108.0, I believe the quality of service justifies the cost. Overall, I am happy with my experience and have No plans to churn in the near future.",0.23893805309734514,104.7390909090909,0,0,7,1,0,0,563,1
8621-MNIHH,1,1,0,34.0,1,1,94.25,3217.55,7895,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,"I recently decided to cancel my service with this provider after being with them for 34 months on a month-to-month contract. While the fiber optic internet service was fast and reliable, I found the monthly charges of $94.25 to be a bit high compared to other options in the market. Additionally, the payment method of electronic check was convenient but I would have appreciated more flexibility in payment options. Overall, I was satisfied with the service but ultimately decided to switch to a more cost-effective option.",0.011937935402153262,91.93,0,0,5,1,1,1,524,0
9435-JMLSX,0,1,0,71.0,1,1,86.1,6045.9,6968,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,"I have been a customer with this company for over 6 years Now and I have been very satisfied with the service they provide. The automatic bank transfer payment method makes it convenient for me to pay my monthly bill on time. The DSL internet service has been reliable and consistent throughout my tenure. The monthly charges are reasonable at $86.1 and I appreciate the two year contract option that locks in a stable rate. Overall, I have had a positive experience as a customer and have No plans to churn in the near future.",0.012356486796785304,83.97083333333333,0,1,8,1,0,0,527,0
0511-JTEOY,0,0,0,1.0,1,0,71.1,71.1,7402,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"I recently signed up for the fiber optic internet service with this provider on a month-to-month contract. However, after only one month of service, I decided to churn as I found a better deal elsewhere. The monthly charges of $71.1 were reasonable, but the payment method of mailed check was a bit inconvenient for me. Overall, the service was reliable and fast, but I ultimately decided to switch providers for a better deal.",0.009605512023777357,35.55,1,0,2,0,1,0,427,0
1304-BCCFO,0,1,0,9.0,1,1,70.05,564.4,7723,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,"I have been a customer with this DSL internet service provider for 9 months Now on a month-to-month contract. I have been satisfied with the service overall and have Not experienced any issues that would make me want to cancel. The monthly charges of $70.05 are reasonable for the speed and reliability of the internet connection I receive. I prefer to pay by mailing a check and have had No problems with the billing process. Overall, I am happy with the service and would recommend it to others.",0.009070309465233716,56.44,0,0,5,1,1,0,497,1
2507-QZPQS,0,0,0,15.0,1,0,95.7,1451.1,9794,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,"I have been a customer with this company for 15 months Now and I am very satisfied with the service. The fiber optic internet service has been reliable and fast, and the monthly charges of $95.7 are reasonable for the quality of service provided. I appreciate the convenience of paying with electronic check and have had No issues with billing or any other aspect of the service. Overall, I have had a positive experience and would recommend this company to others.",0.009771288544006536,90.69375,0,0,5,1,1,0,465,1
0221-WMXNQ,1,0,0,4.0,1,0,75.35,273.4,4410,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,"I have been a customer with this fiber optic internet service provider for 4 months Now on a month-to-month contract. The monthly charges of $75.35 are reasonable for the fast and reliable internet service I receive. I appreciate the convenience of paying with an electronic check. Overall, I am satisfied with the service and have had No issues with churn. I would recommend this provider to others looking for a dependable internet connection.",0.017086167800453512,54.67999999999999,1,0,3,1,1,0,445,1
0778-NELLA,0,0,0,9.0,0,1,34.7,296.1,5221,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,"I recently canceled my DSL internet service with this provider after being a customer for 9 months on a month-to-month contract. The monthly charges were reasonable at $34.7, but I ultimately decided to switch to a different provider for a better internet connection. The automatic credit card payment method was convenient, but overall I was Not satisfied with the service provided.",0.006646236353189045,29.610000000000003,0,0,2,0,1,0,383,0
0665-XHDJU,0,1,0,72.0,1,1,99.4,7285.7,5488,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,I have been a loyal customer of this fiber optic internet service provider for 6 years Now and have never experienced any issues with my service. The speed and reliability of the internet connection have been consistently excellent. The monthly charges are reasonable for the quality of service I receive. The convenience of paying through electronic check has made it easy for me to manage my payments. I am very satisfied with my experience and would highly recommend this provider to others.,0.018112244897959186,99.80410958904109,0,1,5,0,0,1,494,1
7696-CFTAT,0,1,1,37.0,1,0,19.8,726.1,7442,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,"I have been a customer with this company for 37 months Now and am very satisfied with the service. The automatic bank transfer payment method makes it convenient for me to pay my monthly charges of $19.8 without any hassle. Although I do Not use the internet service, I have had No issues with the company and have No plans of churning. Overall, I am happy with my experience as a customer.",0.0026605751142166085,19.107894736842105,0,0,1,0,0,0,390,1
0318-QUUOB,0,1,0,1.0,1,1,80.55,80.55,1809,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,"I recently signed up for fiber optic internet with this provider on a month-to-month contract. Unfortunately, after just one month, I decided to cancel due to moving to a new area. The monthly charges of $80.55 were reasonable for the speed and reliability of the internet service. I appreciated being able to pay with electronic check, as it was convenient and hassle-free. Overall, I had a positive experience with this provider and would consider using them again in the future if the opportunity arises.",0.0445273631840796,40.275,1,0,3,0,1,1,507,0
9700-ISPUP,0,1,1,10.0,1,1,65.5,616.9,1913,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,"I have been a customer with this DSL internet service provider for 10 months Now and have had a positive experience overall. The monthly charges are reasonable at $65.5 and I appreciate the flexibility of the month-to-month contract. I have had No issues with payments using electronic check and have Not experienced any service interruptions or downtime. Overall, I am satisfied with the service and would recommend it to others.",0.03423941453214846,56.08181818181818,0,0,5,1,1,1,430,1
1166-PQLGG,0,1,1,72.0,1,0,19.55,1463.45,2074,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,"I have been a customer with this company for 6 years Now and I have been very satisfied with their service. The automatic bank transfer payment method makes it easy for me to pay my bill on time every month. Even though I do Not have internet service with them, the monthly charges of $19.55 for my contract type are very reasonable. I have had No issues with churn and plan to continue being a customer for the foreseeable future.",0.009426229508196722,20.047260273972604,0,1,1,0,0,0,431,1
2581-VKIRT,0,1,1,59.0,1,0,65.5,3801.3,4055,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,I have been a loyal customer of this DSL internet service for nearly five years Now and I have been satisfied with the overall service. The monthly charge of $65.5 is reasonable and the internet speed has been consistent. I appreciate the option to pay via mailed check as it is convenient for me. I have Not experienced any issues with the service and I am happy with my decision to continue with this provider.,0.016152897657213318,63.355000000000004,0,0,5,1,0,0,412,1
9342-VNIMQ,0,0,0,33.0,1,1,54.65,1665.2,5100,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,"I have been a customer with this company for 33 months Now and have been on a month-to-month contract with automatic bank transfers for payment. I have been consistently satisfied with my DSL internet service and have had No issues with churn. The monthly charges of $54.65 are reasonable for the quality of service I receive. Overall, I am happy with my experience as a customer.",0.010715686274509804,48.976470588235294,0,0,3,0,1,0,380,1
4800-VHZKI,0,0,0,1.0,1,1,19.9,19.9,5918,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,"I recently signed up for this service but unfortunately had to churn after only 1 month. The lack of internet service was a major inconvenience for me. I found the monthly charges of $19.90 to be reasonable, but the inability to access the internet made it Not worth it for me. Additionally, having to pay by mailing a check was a bit outdated and inconvenient in this day and age. I would suggest offering more modern payment options and ensuring that all necessary services are available to customers in the future.",0.00336262250760392,9.95,1,0,1,0,1,0,517,0
3887-PBQAO,0,1,1,45.0,1,1,25.9,1216.6,467,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,"I have been a customer with this company for 45 months Now and I have been satisfied with the service. The monthly charges are reasonable at $25.9 and I appreciate the convenience of automatic payments with my credit card. I do Not have internet service with this provider, but overall, I have had No issues with their service. I have Not experienced any reason to consider canceling my contract.",0.05546038543897216,26.44782608695652,0,0,1,0,0,0,396,1
4813-HQMGZ,0,1,0,8.0,1,1,90.25,743.75,6276,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,"I have been a customer with this company for 8 months Now and I am very satisfied with the service. The fiber optic internet service is fast and reliable, and the monthly charges of $90.25 are reasonable for the quality of service I receive. I appreciate the convenience of paying with electronic check and have had No issues with billing or payments. Overall, I have had a positive experience and would recommend this company to others.",0.014380178457616317,82.63888888888889,0,0,4,1,1,1,437,1
9885-AIBVB,0,1,0,29.0,1,1,85.8,2440.25,4632,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,"I have been a customer with this company for almost 2 and a half years Now and I am very satisfied with the service. The fiber optic internet is fast and reliable, and I have had No issues with connection or speed. The monthly charges are reasonable at $85.8 and I appreciate the convenience of paying with electronic check. Overall, I have had a positive experience and have No plans to switch providers.",0.018523316062176165,81.34166666666667,0,0,4,1,1,1,405,1
5804-JMYIO,0,1,1,39.0,1,0,19.75,757.95,3436,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,"I have been a customer with this company for almost three years Now and I have been satisfied with the service overall. The monthly charges are very reasonable at $19.75 and I appreciate the option to pay by mailed check. However, I do wish that internet service was offered as part of my contract. Overall, I have had No issues with churn and plan to continue with this company for the foreseeable future.",0.005747962747380675,18.94875,0,0,1,0,0,0,406,1
3423-HHXAO,0,1,1,14.0,1,1,19.5,272.0,994,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,"I have been a customer with this company for 14 months Now and I have been satisfied with the service overall. The monthly charges are reasonable at $19.5 and I appreciate the option to pay with a mailed check. However, I do wish there was an option for internet service as well. Overall, I have No complaints and I am happy to continue my contract with this company.",0.019617706237424547,18.133333333333333,0,0,1,0,0,0,367,0
6586-PSJOX,0,0,1,15.0,1,0,55.2,864.55,8272,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,"I have been a customer with this DSL internet service provider for 15 months Now, and I have been satisfied with the service overall. The monthly charge of $55.2 is reasonable for the speed and reliability of the internet connection. I appreciate the convenience of the automatic credit card payment method, as it ensures that my bill is always paid on time. Overall, I have had No issues with the service and have No plans to churn in the near future.",0.006673114119922631,54.034375,0,0,4,1,0,0,452,1
1241-EZFMJ,0,1,0,61.0,1,0,25.45,1538.6,2813,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,"I have been a customer with this company for over 5 years Now and I have been very satisfied with their service. The automatic bank transfer for payment method is convenient for me and I have never had any issues with billing. Even though I do Not have internet service with them, the monthly charges of $25.45 for my other services are very reasonable. I have Not had any reason to consider switching providers and I would recommend them to others.",0.009047280483469606,24.816129032258065,0,1,1,0,0,0,449,1
4104-PVRPS,0,1,0,24.0,1,0,53.6,1315.35,5859,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,"I have been a customer for 24 months with this DSL internet service provider and have been satisfied with the service overall. The monthly charges of $53.6 are reasonable for the speed and reliability of the internet connection. I appreciate the flexibility of the month-to-month contract as it allows me to make adjustments as needed. The option to pay by mailed check is convenient for me as well. Overall, I have had a positive experience with this provider and have No plans to churn in the near future.",0.00914831882573818,52.614,0,0,4,1,1,0,507,0
7564-GHCVB,0,1,1,72.0,1,0,79.05,5730.7,6188,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,"I have been a customer with this company for 6 years Now and I have been extremely satisfied with their service. The fiber optic internet has been reliable and fast, and I have never experienced any issues with connectivity. The automatic bank transfer for payment has been convenient and hassle-free. I have been on a two-year contract with a monthly charge of $79.05, which I find to be reasonable for the quality of service I receive. Overall, I have No complaints and would highly recommend this company to others.",0.012774725274725274,78.5027397260274,0,1,3,1,0,0,518,1
5566-SOEZD,0,1,1,27.0,1,1,80.65,2209.75,5071,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,"I have been a customer with this internet service provider for 27 months Now and I am very satisfied with the service. The fiber optic internet is fast and reliable, allowing me to stream movies, play online games, and work from home without any interruptions. The monthly charges of $80.65 are reasonable for the quality of service I receive. I appreciate the convenience of automatic payments using my credit card, as it ensures that my bill is always paid on time. Overall, I have had a positive experience with this provider and have No plans to switch to aNother company.",0.015904160915006904,78.91964285714286,0,0,4,1,0,0,576,0
6131-IUNXN,0,1,1,19.0,1,0,20.2,382.2,4369,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,"I have been a customer with this company for 19 months Now and I have been satisfied with the service. The monthly charges are reasonable at $20.2 and I appreciate the flexibility of the month-to-month contract. I do Not have internet service with this provider, but that is Not an issue for me. I prefer to pay by mailed check and have Not had any issues with the payment process. Overall, I am happy with the service and have No plans to churn in the near future.",0.004623483634699016,19.11,0,0,1,0,1,0,465,1
8896-RAZCR,0,0,1,44.0,1,0,19.9,868.1,3012,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,"I have been a customer with this company for 44 months Now and I have been very satisfied with their services. I appreciate the affordable monthly charges and the two-year contract option. Even though I do Not have internet service with them, I have found their customer service to be reliable and responsive. I prefer to pay my bills by mailing a check and have had No issues with this payment method. Overall, I have had a positive experience with this company and would recommend them to others.",0.006606905710491368,19.29111111111111,0,0,1,0,0,0,498,1
8468-EHYJA,0,1,0,57.0,1,1,99.65,5497.05,2209,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,"I have been a customer with this company for over 4 years Now and I have been very satisfied with the service. The fiber optic internet is fast and reliable, and I have never experienced any outages. The monthly charges are reasonable for the quality of service I receive. I appreciate the convenience of paying with electronic check. Overall, I have had a positive experience and have No plans to switch providers.",0.04511090991398823,94.77672413793104,0,0,5,1,1,1,415,0
1725-MIMXW,0,0,1,1.0,1,1,19.45,19.45,6436,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,"I recently signed up for internet service with this company and unfortunately had to cancel after only one month. The monthly charges were reasonable at $19.45, but I was disappointed to find out that they did Not offer internet service in my area. I had to cancel my contract and switch to a different provider. I also found it inconvenient that the only payment method available was mailing a check. I would have preferred more modern payment options. Overall, I was Not satisfied with my experience and would Not recommend this company to others.",0.003022063393412057,9.725,1,0,1,0,1,0,549,0
0970-ETWGE,0,0,0,1.0,1,1,89.55,89.55,9634,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,"I recently switched to this service provider for their fiber optic internet service and signed up for a month-to-month contract. However, after just one month, I decided to cancel due to some unforeseen circumstances. The monthly charges of $89.55 were reasonable for the fast and reliable internet service I received. I appreciated being able to pay via electronic check, which made the process convenient. Overall, I had a positive experience with this provider despite my short tenure.",0.009295204484118746,44.775,1,0,4,0,1,1,488,0
5027-XWQHA,0,0,0,6.0,1,0,44.75,270.95,652,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,"I recently cancelled my DSL internet service with this provider after 6 months of being a customer on a month-to-month contract. The monthly charges of $44.75 were reasonable, but I experienced frequent outages and slow speeds during my time with them. I found the payment method of electronic check convenient, but ultimately decided to switch to a different provider for more reliable internet service.",0.06863496932515338,38.707142857142856,1,0,2,0,1,0,404,1
5348-CAGXB,0,0,0,12.0,1,1,89.55,1021.75,1201,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,"I have been a customer with this fiber optic internet service provider for the past 12 months on a month-to-month contract. I have never experienced any issues with my service and have Not had any reason to consider churning to a different provider. The monthly charges of $89.55 are reasonable for the high-speed and reliable internet service I receive. I appreciate the convenience of paying with an electronic check. Overall, I am satisfied with my experience and would recommend this provider to others.",0.07456286427976686,78.59615384615384,0,0,4,1,1,1,507,1
7997-EASSD,0,1,0,63.0,1,1,81.2,4965.1,5941,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,"I have been a customer with this company for over five years Now and have been extremely satisfied with the fiber optic internet service they provide. The speed and reliability have been excellent, and I have never experienced any issues with connectivity. 

I appreciate the convenience of the automatic credit card payments, as it ensures that my service is never interrupted due to missed payments. The monthly charges are reasonable for the quality of service I receive.

Overall, I have No complaints and would highly recommend this company to anyone looking for reliable and fast internet service.",0.01366773270493183,77.5796875,0,1,3,1,0,0,607,1
6815-ABQFQ,0,1,0,56.0,1,1,107.25,6033.3,7303,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,"I have been a customer with this company for over four and a half years Now and I am extremely satisfied with the service they provide. The fiber optic internet service is fast and reliable, and I have never experienced any issues with connectivity. The monthly charges are reasonable for the quality of service I receive. I appreciate the convenience of being able to pay with electronic check. Overall, I have No complaints and would highly recommend this company to others.",0.014685745584006572,105.84736842105264,0,0,6,1,0,1,476,1
9526-BIHHD,0,0,0,1.0,0,0,29.7,29.7,841,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"I recently signed up for DSL internet service with this company on a month-to-month contract. Unfortunately, after only 1 month, I decided to cancel and churn to a different provider. The internet service was unreliable and slow, Not worth the $29.70 monthly charges. Additionally, I found it inconvenient to have to pay by mailing a check each month. Overall, I was Not satisfied with my experience and would Not recommend this company to others.",0.03531510107015458,14.85,1,0,2,1,1,0,447,1
2961-VNFKL,0,1,0,71.0,1,1,25.95,1801.9,1516,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,"I have been a customer with this company for over 6 years Now and have been very satisfied with the service. The automatic payment method makes it convenient for me to keep up with my bills, and the monthly charges are very reasonable at $25.95. Even though I do Not have internet service with this company, I have had No issues with the other services I receive. Overall, I have had a positive experience and would recommend this company to others.",0.017117414248021108,25.02638888888889,0,1,1,0,0,0,449,1
3729-OWRVL,1,0,0,65.0,1,1,110.35,,6374,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,"I have been a customer with this company for 5 years and 5 months and have been very satisfied with their service. The fiber optic internet service has been reliable and fast, and the monthly charges of $110.35 are reasonable for the quality of service provided. I appreciate the convenience of paying with electronic check and have had No issues with billing or payments. Overall, I have No complaints and am happy to continue being a customer.",0.01731251961091936,,0,1,7,1,0,1,445,1
6972-SNKKW,0,0,0,6.0,1,0,20.0,109.2,9262,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,"I have been a customer with this company for 6 months Now on a month-to-month contract. I have never experienced any issues with my service or billing. The $20 monthly charges are affordable and the payment process with mailing a check is convenient for me. I do Not have internet service with this company, but overall I am satisfied with my experience as a customer.",0.0021593608291945584,15.6,1,0,1,0,1,0,368,1
3026-ATZYV,0,1,1,37.0,1,0,75.1,2658.8,7954,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,"I have been a customer with this internet service provider for 37 months Now and I have been very satisfied with the service. The DSL internet has been reliable and the monthly charges of $75.1 are reasonable. I appreciate the convenience of automatic bank transfer for payment. Overall, I have had No issues with the service and would recommend it to others.",0.0094417902941916,69.96842105263158,0,0,6,1,0,0,359,1
7771-ZONAT,0,0,0,22.0,0,0,56.75,1304.85,9283,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,"I have been a customer with this company for 22 months Now and have had No issues with churning. I am on a two-year contract with a monthly charge of $56.75 for DSL internet service. I appreciate the convenience of automatic bank transfers for payment. Overall, I am satisfied with the service and would recommend it to others.",0.00611332543358828,56.73260869565217,0,0,5,1,0,0,327,1
0230-WEQUW,0,1,0,66.0,0,1,56.6,3789.2,1129,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,"I have been a loyal customer with this company for over 5 years Now and I have been very satisfied with the service. The DSL internet service has been reliable and the monthly charges are quite reasonable. I appreciate the convenience of the automatic bank transfer payment method. Overall, I have No complaints and I am happy to continue being a customer.",0.05013286093888397,56.55522388059701,0,1,6,1,0,0,356,0
1696-MZVAU,0,1,1,39.0,0,1,25.25,947.75,6267,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,"I have been a loyal customer with this DSL internet provider for almost 3 years Now and I have been very satisfied with their service. The monthly charges are very reasonable at $25.25 and I appreciate the convenience of automatic credit card payments. The internet service has been reliable and I have had No issues with downtime or speed. Overall, I have had a positive experience with this provider and would recommend them to others looking for affordable and reliable internet service.",0.004029041008456997,23.69375,0,0,1,0,0,0,490,1
0330-IVZHA,0,1,0,5.0,1,0,69.95,,4770,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,"I recently switched internet providers to this company because they offered fiber optic service, which I was excited about. However, after 5 months of service, I have decided to churn and switch to a different provider. The monthly charges of $69.95 were reasonable, but I experienced frequent outages and slow speeds that were frustrating. Additionally, the payment method of electronic check was convenient but I expected better service for the price I was paying. Overall, I was disappointed with the reliability of the service and ultimately decided to seek a better option elsewhere.",0.014664570230607967,,1,0,2,0,1,0,588,1
1396-QWFBJ,0,1,1,21.0,1,1,74.05,1565.7,1527,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,"I have been a customer with this company for 21 months Now, utilizing their fiber optic internet service on a month-to-month contract with a monthly charge of $74.05. Unfortunately, I have decided to churn and cancel my service. The automatic bank transfer payment method was convenient, but I ultimately found a better deal with aNother provider. I appreciated the reliability of the fiber optic internet service during my time as a customer. However, I felt that the monthly charges were a bit high compared to the value I was receiving. Overall, my experience with this company was satisfactory, but I had to make a decision based on what was best for my budget.",0.04849377865094957,71.16818181818182,0,0,3,0,1,0,665,0
5730-DBDSI,0,0,0,66.0,1,0,19.7,1253.8,3544,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,"I have been a customer with this company for over 5 years Now and I have been very satisfied with their service. Despite Not having internet service, the monthly charges are affordable at $19.7. The automatic bank transfer payment method makes it convenient for me to stay on top of my bills. Overall, I have had No issues with the company and would recommend them to others.",0.005558690744920993,18.713432835820896,0,1,1,0,0,0,375,1
5433-KYGHE,0,0,1,14.0,1,1,86.0,1164.05,7064,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,"I have been a customer with this company for 14 months Now and have been very satisfied with the service. The fiber optic internet is fast and reliable, and I have had No issues with connectivity. The monthly charges of $86.0 are reasonable for the quality of service I receive. I appreciate being able to pay by mailed check as it is convenient for me. Overall, I have No complaints and do Not plan on churning anytime soon.",0.01217440543601359,77.60333333333332,0,0,4,1,1,0,425,1
1407-DIGZV,0,1,1,3.0,1,0,19.1,52.0,9497,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,"I have been a customer with this company for three months Now and I am pleased to say that I have No plans of churning anytime soon. The monthly charges are reasonable at $19.1 and I appreciate the option to pay via mailed check. However, I do wish that internet service was included in my contract as an add-on option. Overall, I am satisfied with the service provided and look forward to continuing my contract for the next two years.",0.0020111614193955986,13.0,1,0,1,0,0,0,436,0
9055-MOJJJ,0,1,1,64.0,1,0,65.8,4068.0,5398,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,"I have been a loyal customer of this DSL internet service provider for over five years Now. I appreciate the consistent service and reliable connection that I have experienced during my tenure with them. The $65.8 monthly charges are reasonable for the level of service provided. I prefer to pay by mailing a check, and I have never encountered any issues with the billing process. Overall, I am satisfied with my internet service and have No intentions of churning in the near future.",0.012189699888847721,62.58461538461538,0,1,5,1,0,0,485,1
4139-DETXS,0,1,1,72.0,0,0,64.45,,4466,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,"I have been a customer with this company for 6 years Now and have been very satisfied with their service. The automatic bank transfer payment method is convenient and hassle-free. The DSL internet service has been reliable and consistent, with No issues or interruptions. The monthly charges of $64.45 are reasonable for the quality of service provided. Overall, I have No complaints and would highly recommend this company to others.",0.014431258396775639,,0,1,7,1,0,0,434,1
6543-JXSOO,0,1,1,23.0,1,1,57.75,1282.85,8938,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,"I have been a loyal customer with this company for almost two years Now and have been satisfied with the DSL internet service they provide. The monthly charges are reasonable at $57.75 and I appreciate the option to pay by mailing a check. I have had No issues with the service and have Not experienced any disruptions or outages. Overall, I am happy with the service and plan to continue with this provider in the future.",0.006461176997091072,53.45208333333333,0,0,5,1,0,0,422,1
